PLL_OUTPUT MHz, HSE, PLLM, PLLN, PLLP, DMA_BEATS, actual color clock MHz, error
212.27, 16000000, 15, 398, 2, 14, 3.790476, 0.058927
227.43, 16000000, 7, 199, 2, 15, 3.790476, 0.058927
227.43, 16000000, 14, 398, 2, 15, 3.790476, 0.058927
166.80, 16000000, 20, 417, 2, 11, 3.790909, 0.059048
151.64, 16000000, 22, 417, 2, 10, 3.790909, 0.059048
212.31, 16000000, 13, 345, 2, 14, 3.791209, 0.059131
197.14, 16000000, 14, 345, 2, 13, 3.791209, 0.059131
182.00, 16000000, 4, 91, 2, 12, 3.791667, 0.059259
182.00, 16000000, 8, 182, 2, 12, 3.791667, 0.059259
182.00, 16000000, 12, 273, 2, 12, 3.791667, 0.059259
182.00, 16000000, 16, 364, 2, 12, 3.791667, 0.059259
197.18, 16000000, 17, 419, 2, 13, 3.791855, 0.059312
166.86, 16000000, 7, 146, 2, 11, 3.792208, 0.059411
212.36, 16000000, 11, 292, 2, 14, 3.792208, 0.059411
166.86, 16000000, 14, 292, 2, 11, 3.792208, 0.059411
227.56, 16000000, 9, 256, 2, 15, 3.792593, 0.059518
212.44, 16000000, 9, 239, 2, 14, 3.793651, 0.059814
227.64, 16000000, 11, 313, 2, 15, 3.793939, 0.059894
166.93, 16000000, 15, 313, 2, 11, 3.793939, 0.059894
182.12, 16000000, 17, 387, 2, 12, 3.794118, 0.059944
212.50, 16000000, 16, 425, 2, 14, 3.794643, 0.060091
197.33, 16000000, 3, 74, 2, 13, 3.794872, 0.060155
197.33, 16000000, 6, 148, 2, 13, 3.794872, 0.060155
197.33, 16000000, 12, 296, 2, 13, 3.794872, 0.060155
182.15, 16000000, 13, 296, 2, 12, 3.794872, 0.060155
227.69, 16000000, 13, 370, 2, 15, 3.794872, 0.060155
197.33, 16000000, 9, 222, 2, 13, 3.794872, 0.060155
197.33, 16000000, 15, 370, 2, 13, 3.794872, 0.060155
167.00, 16000000, 8, 167, 2, 11, 3.795455, 0.060318
167.00, 16000000, 16, 334, 2, 11, 3.795455, 0.060318
227.73, 16000000, 15, 427, 2, 15, 3.795556, 0.060346
212.57, 16000000, 7, 186, 2, 14, 3.795918, 0.060447
212.57, 16000000, 14, 372, 2, 14, 3.795918, 0.060447
182.22, 16000000, 9, 205, 2, 12, 3.796296, 0.060553
182.22, 16000000, 18, 410, 2, 12, 3.796296, 0.060553
167.06, 16000000, 17, 355, 2, 11, 3.796791, 0.060691
212.67, 16000000, 12, 319, 2, 14, 3.797619, 0.060922
182.29, 16000000, 14, 319, 2, 12, 3.797619, 0.060922
167.11, 16000000, 9, 188, 2, 11, 3.797980, 0.061023
167.11, 16000000, 18, 376, 2, 11, 3.797980, 0.061023
197.50, 16000000, 16, 395, 2, 13, 3.798077, 0.061050
197.54, 16000000, 13, 321, 2, 13, 3.798817, 0.061257
167.16, 16000000, 19, 397, 2, 11, 3.799043, 0.061320
228.00, 16000000, 2, 57, 2, 15, 3.800000, 0.061587
152.00, 16000000, 3, 57, 2, 10, 3.800000, 0.061587
152.00, 16000000, 4, 76, 2, 10, 3.800000, 0.061587
228.00, 16000000, 4, 114, 2, 15, 3.800000, 0.061587
152.00, 16000000, 5, 95, 2, 10, 3.800000, 0.061587
182.40, 16000000, 5, 114, 2, 12, 3.800000, 0.061587
212.80, 16000000, 5, 133, 2, 14, 3.800000, 0.061587
152.00, 16000000, 6, 114, 2, 10, 3.800000, 0.061587
228.00, 16000000, 6, 171, 2, 15, 3.800000, 0.061587
152.00, 16000000, 7, 133, 2, 10, 3.800000, 0.061587
152.00, 16000000, 8, 152, 2, 10, 3.800000, 0.061587
228.00, 16000000, 8, 228, 2, 15, 3.800000, 0.061587
152.00, 16000000, 9, 171, 2, 10, 3.800000, 0.061587
152.00, 16000000, 10, 190, 2, 10, 3.800000, 0.061587
167.20, 16000000, 10, 209, 2, 11, 3.800000, 0.061587
182.40, 16000000, 10, 228, 2, 12, 3.800000, 0.061587
197.60, 16000000, 10, 247, 2, 13, 3.800000, 0.061587
212.80, 16000000, 10, 266, 2, 14, 3.800000, 0.061587
228.00, 16000000, 10, 285, 2, 15, 3.800000, 0.061587
152.00, 16000000, 11, 209, 2, 10, 3.800000, 0.061587
152.00, 16000000, 12, 228, 2, 10, 3.800000, 0.061587
228.00, 16000000, 12, 342, 2, 15, 3.800000, 0.061587
152.00, 16000000, 13, 247, 2, 10, 3.800000, 0.061587
152.00, 16000000, 14, 266, 2, 10, 3.800000, 0.061587
152.00, 16000000, 15, 285, 2, 10, 3.800000, 0.061587
182.40, 16000000, 15, 342, 2, 12, 3.800000, 0.061587
152.00, 16000000, 16, 304, 2, 10, 3.800000, 0.061587
152.00, 16000000, 17, 323, 2, 10, 3.800000, 0.061587
152.00, 16000000, 18, 342, 2, 10, 3.800000, 0.061587
152.00, 16000000, 19, 361, 2, 10, 3.800000, 0.061587
152.00, 16000000, 20, 380, 2, 10, 3.800000, 0.061587
167.20, 16000000, 20, 418, 2, 11, 3.800000, 0.061587
152.00, 16000000, 21, 399, 2, 10, 3.800000, 0.061587
152.00, 16000000, 22, 418, 2, 10, 3.800000, 0.061587
228.00, 16000000, 14, 399, 2, 15, 3.800000, 0.061587
212.80, 16000000, 15, 399, 2, 14, 3.800000, 0.061587
197.65, 16000000, 17, 420, 2, 13, 3.800905, 0.061840
167.27, 16000000, 11, 230, 2, 11, 3.801653, 0.062049
182.50, 16000000, 16, 365, 2, 12, 3.802083, 0.062169
197.71, 16000000, 7, 173, 2, 13, 3.802198, 0.062201
212.92, 16000000, 13, 346, 2, 14, 3.802198, 0.062201
197.71, 16000000, 14, 346, 2, 13, 3.802198, 0.062201
167.33, 16000000, 12, 251, 2, 11, 3.803030, 0.062434
182.55, 16000000, 11, 251, 2, 12, 3.803030, 0.062434
213.00, 16000000, 8, 213, 2, 14, 3.803571, 0.062585
213.00, 16000000, 16, 426, 2, 14, 3.803571, 0.062585
182.59, 16000000, 17, 388, 2, 12, 3.803922, 0.062683
197.82, 16000000, 11, 272, 2, 13, 3.804196, 0.062760
167.38, 16000000, 13, 272, 2, 11, 3.804196, 0.062760
228.27, 16000000, 15, 428, 2, 15, 3.804444, 0.062829
228.31, 16000000, 13, 371, 2, 15, 3.805128, 0.063020
197.87, 16000000, 15, 371, 2, 13, 3.805128, 0.063020
213.09, 16000000, 11, 293, 2, 14, 3.805195, 0.063039
167.43, 16000000, 14, 293, 2, 11, 3.805195, 0.063039
182.67, 16000000, 6, 137, 2, 12, 3.805556, 0.063139
182.67, 16000000, 12, 274, 2, 12, 3.805556, 0.063139
182.67, 16000000, 18, 411, 2, 12, 3.805556, 0.063139
228.36, 16000000, 11, 314, 2, 15, 3.806061, 0.063281
167.47, 16000000, 15, 314, 2, 11, 3.806061, 0.063281
213.14, 16000000, 14, 373, 2, 14, 3.806122, 0.063298
167.50, 16000000, 16, 335, 2, 11, 3.806818, 0.063492
228.44, 16000000, 9, 257, 2, 15, 3.807407, 0.063657
167.53, 16000000, 17, 356, 2, 11, 3.807487, 0.063679
198.00, 16000000, 4, 99, 2, 13, 3.807692, 0.063736
198.00, 16000000, 8, 198, 2, 13, 3.807692, 0.063736
198.00, 16000000, 12, 297, 2, 13, 3.807692, 0.063736
182.77, 16000000, 13, 297, 2, 12, 3.807692, 0.063736
198.00, 16000000, 16, 396, 2, 13, 3.807692, 0.063736
167.56, 16000000, 18, 377, 2, 11, 3.808081, 0.063845
167.58, 16000000, 19, 398, 2, 11, 3.808612, 0.063993
167.60, 16000000, 20, 419, 2, 11, 3.809091, 0.064127
152.36, 16000000, 22, 419, 2, 10, 3.809091, 0.064127
213.33, 16000000, 3, 80, 2, 14, 3.809524, 0.064248
213.33, 16000000, 6, 160, 2, 14, 3.809524, 0.064248
213.33, 16000000, 12, 320, 2, 14, 3.809524, 0.064248
182.86, 16000000, 7, 160, 2, 12, 3.809524, 0.064248
213.33, 16000000, 9, 240, 2, 14, 3.809524, 0.064248
182.86, 16000000, 14, 320, 2, 12, 3.809524, 0.064248
213.33, 16000000, 15, 400, 2, 14, 3.809524, 0.064248
152.38, 16000000, 21, 400, 2, 10, 3.809524, 0.064248
228.57, 16000000, 7, 200, 2, 15, 3.809524, 0.064248
228.57, 16000000, 14, 400, 2, 15, 3.809524, 0.064248
198.12, 16000000, 17, 421, 2, 13, 3.809955, 0.064368
152.40, 16000000, 20, 381, 2, 10, 3.810000, 0.064381
152.42, 16000000, 19, 362, 2, 10, 3.810526, 0.064528
198.15, 16000000, 13, 322, 2, 13, 3.810651, 0.064563
228.67, 16000000, 12, 343, 2, 15, 3.811111, 0.064691
152.44, 16000000, 18, 343, 2, 10, 3.811111, 0.064691
182.93, 16000000, 15, 343, 2, 12, 3.811111, 0.064691
152.47, 16000000, 17, 324, 2, 10, 3.811765, 0.064874
198.22, 16000000, 9, 223, 2, 13, 3.811966, 0.064930
183.00, 16000000, 8, 183, 2, 12, 3.812500, 0.065080
152.50, 16000000, 16, 305, 2, 10, 3.812500, 0.065080
183.00, 16000000, 16, 366, 2, 12, 3.812500, 0.065080
213.50, 16000000, 16, 427, 2, 14, 3.812500, 0.065080
213.54, 16000000, 13, 347, 2, 14, 3.813187, 0.065271
198.29, 16000000, 14, 347, 2, 13, 3.813187, 0.065271
228.80, 16000000, 5, 143, 2, 15, 3.813333, 0.065312
228.80, 16000000, 10, 286, 2, 15, 3.813333, 0.065312
152.53, 16000000, 15, 286, 2, 10, 3.813333, 0.065312
228.80, 16000000, 15, 429, 2, 15, 3.813333, 0.065312
183.06, 16000000, 17, 389, 2, 12, 3.813725, 0.065422
213.60, 16000000, 10, 267, 2, 14, 3.814286, 0.065578
152.57, 16000000, 14, 267, 2, 10, 3.814286, 0.065578
183.11, 16000000, 9, 206, 2, 12, 3.814815, 0.065726
183.11, 16000000, 18, 412, 2, 12, 3.814815, 0.065726
152.62, 16000000, 13, 248, 2, 10, 3.815385, 0.065885
198.40, 16000000, 5, 124, 2, 13, 3.815385, 0.065885
198.40, 16000000, 10, 248, 2, 13, 3.815385, 0.065885
228.92, 16000000, 13, 372, 2, 15, 3.815385, 0.065885
198.40, 16000000, 15, 372, 2, 13, 3.815385, 0.065885
213.71, 16000000, 7, 187, 2, 14, 3.816327, 0.066148
213.71, 16000000, 14, 374, 2, 14, 3.816327, 0.066148
229.00, 16000000, 8, 229, 2, 15, 3.816667, 0.066244
183.20, 16000000, 10, 229, 2, 12, 3.816667, 0.066244
152.67, 16000000, 12, 229, 2, 10, 3.816667, 0.066244
198.50, 16000000, 16, 397, 2, 13, 3.817308, 0.066423
152.73, 16000000, 11, 210, 2, 10, 3.818182, 0.066667
213.82, 16000000, 11, 294, 2, 14, 3.818182, 0.066667
152.73, 16000000, 22, 420, 2, 10, 3.818182, 0.066667
168.00, 16000000, 3, 63, 2, 11, 3.818182, 0.066667
168.00, 16000000, 4, 84, 2, 11, 3.818182, 0.066667
168.00, 16000000, 5, 105, 2, 11, 3.818182, 0.066667
168.00, 16000000, 6, 126, 2, 11, 3.818182, 0.066667
168.00, 16000000, 7, 147, 2, 11, 3.818182, 0.066667
168.00, 16000000, 8, 168, 2, 11, 3.818182, 0.066667
168.00, 16000000, 9, 189, 2, 11, 3.818182, 0.066667
168.00, 16000000, 10, 210, 2, 11, 3.818182, 0.066667
168.00, 16000000, 11, 231, 2, 11, 3.818182, 0.066667
183.27, 16000000, 11, 252, 2, 12, 3.818182, 0.066667
198.55, 16000000, 11, 273, 2, 13, 3.818182, 0.066667
168.00, 16000000, 12, 252, 2, 11, 3.818182, 0.066667
168.00, 16000000, 13, 273, 2, 11, 3.818182, 0.066667
168.00, 16000000, 14, 294, 2, 11, 3.818182, 0.066667
168.00, 16000000, 15, 315, 2, 11, 3.818182, 0.066667
168.00, 16000000, 16, 336, 2, 11, 3.818182, 0.066667
168.00, 16000000, 17, 357, 2, 11, 3.818182, 0.066667
168.00, 16000000, 18, 378, 2, 11, 3.818182, 0.066667
168.00, 16000000, 19, 399, 2, 11, 3.818182, 0.066667
168.00, 16000000, 20, 420, 2, 11, 3.818182, 0.066667
198.59, 16000000, 17, 422, 2, 13, 3.819005, 0.066897
152.76, 16000000, 21, 401, 2, 10, 3.819048, 0.066909
213.87, 16000000, 15, 401, 2, 14, 3.819048, 0.066909
183.33, 16000000, 12, 275, 2, 12, 3.819444, 0.067020
152.80, 16000000, 10, 191, 2, 10, 3.820000, 0.067175
152.80, 16000000, 20, 382, 2, 10, 3.820000, 0.067175
198.67, 16000000, 6, 149, 2, 13, 3.820513, 0.067318
198.67, 16000000, 12, 298, 2, 13, 3.820513, 0.067318
183.38, 16000000, 13, 298, 2, 12, 3.820513, 0.067318
152.84, 16000000, 19, 363, 2, 10, 3.821053, 0.067469
214.00, 16000000, 4, 107, 2, 14, 3.821429, 0.067574
214.00, 16000000, 8, 214, 2, 14, 3.821429, 0.067574
214.00, 16000000, 12, 321, 2, 14, 3.821429, 0.067574
183.43, 16000000, 14, 321, 2, 12, 3.821429, 0.067574
214.00, 16000000, 16, 428, 2, 14, 3.821429, 0.067574
152.89, 16000000, 9, 172, 2, 10, 3.822222, 0.067796
183.47, 16000000, 15, 344, 2, 12, 3.822222, 0.067796
152.89, 16000000, 18, 344, 2, 10, 3.822222, 0.067796
198.77, 16000000, 13, 323, 2, 13, 3.822485, 0.067869
183.50, 16000000, 16, 367, 2, 12, 3.822917, 0.067990
152.94, 16000000, 17, 325, 2, 10, 3.823529, 0.068161
183.53, 16000000, 17, 390, 2, 12, 3.823529, 0.068161
183.56, 16000000, 18, 413, 2, 12, 3.824074, 0.068313
214.15, 16000000, 13, 348, 2, 14, 3.824176, 0.068341
198.86, 16000000, 7, 174, 2, 13, 3.824176, 0.068341
198.86, 16000000, 14, 348, 2, 13, 3.824176, 0.068341
153.00, 16000000, 8, 153, 2, 10, 3.825000, 0.068572
153.00, 16000000, 16, 306, 2, 10, 3.825000, 0.068572
214.22, 16000000, 9, 241, 2, 14, 3.825397, 0.068682
198.93, 16000000, 15, 373, 2, 13, 3.825641, 0.068751
214.29, 16000000, 14, 375, 2, 14, 3.826531, 0.068999
153.07, 16000000, 15, 287, 2, 10, 3.826667, 0.069037
199.00, 16000000, 8, 199, 2, 13, 3.826923, 0.069109
199.00, 16000000, 16, 398, 2, 13, 3.826923, 0.069109
168.40, 16000000, 20, 421, 2, 11, 3.827273, 0.069206
153.09, 16000000, 22, 421, 2, 10, 3.827273, 0.069206
168.42, 16000000, 19, 400, 2, 11, 3.827751, 0.069340
199.06, 16000000, 17, 423, 2, 13, 3.828054, 0.069425
168.44, 16000000, 18, 379, 2, 11, 3.828283, 0.069489
153.14, 16000000, 21, 402, 2, 10, 3.828571, 0.069569
214.40, 16000000, 5, 134, 2, 14, 3.828571, 0.069569
214.40, 16000000, 10, 268, 2, 14, 3.828571, 0.069569
153.14, 16000000, 7, 134, 2, 10, 3.828571, 0.069569
153.14, 16000000, 14, 268, 2, 10, 3.828571, 0.069569
214.40, 16000000, 15, 402, 2, 14, 3.828571, 0.069569
168.47, 16000000, 17, 358, 2, 11, 3.828877, 0.069655
199.11, 16000000, 9, 224, 2, 13, 3.829060, 0.069706
168.50, 16000000, 16, 337, 2, 11, 3.829545, 0.069841
153.20, 16000000, 20, 383, 2, 10, 3.830000, 0.069968
168.53, 16000000, 15, 316, 2, 11, 3.830303, 0.070053
214.50, 16000000, 16, 429, 2, 14, 3.830357, 0.070068
153.23, 16000000, 13, 249, 2, 10, 3.830769, 0.070183
199.20, 16000000, 10, 249, 2, 13, 3.830769, 0.070183
214.55, 16000000, 11, 295, 2, 14, 3.831169, 0.070295
168.57, 16000000, 14, 295, 2, 11, 3.831169, 0.070295
153.26, 16000000, 19, 364, 2, 10, 3.831579, 0.070409
199.27, 16000000, 11, 274, 2, 13, 3.832168, 0.070574
168.62, 16000000, 13, 274, 2, 11, 3.832168, 0.070574
153.33, 16000000, 6, 115, 2, 10, 3.833333, 0.070900
214.67, 16000000, 6, 161, 2, 14, 3.833333, 0.070900
153.33, 16000000, 12, 230, 2, 10, 3.833333, 0.070900
168.67, 16000000, 12, 253, 2, 11, 3.833333, 0.070900
199.33, 16000000, 12, 299, 2, 13, 3.833333, 0.070900
214.67, 16000000, 12, 322, 2, 14, 3.833333, 0.070900
184.00, 16000000, 3, 69, 2, 12, 3.833333, 0.070900
184.00, 16000000, 4, 92, 2, 12, 3.833333, 0.070900
184.00, 16000000, 5, 115, 2, 12, 3.833333, 0.070900
184.00, 16000000, 6, 138, 2, 12, 3.833333, 0.070900
184.00, 16000000, 8, 184, 2, 12, 3.833333, 0.070900
184.00, 16000000, 9, 207, 2, 12, 3.833333, 0.070900
184.00, 16000000, 10, 230, 2, 12, 3.833333, 0.070900
184.00, 16000000, 11, 253, 2, 12, 3.833333, 0.070900
184.00, 16000000, 12, 276, 2, 12, 3.833333, 0.070900
184.00, 16000000, 13, 299, 2, 12, 3.833333, 0.070900
184.00, 16000000, 15, 345, 2, 12, 3.833333, 0.070900
184.00, 16000000, 16, 368, 2, 12, 3.833333, 0.070900
184.00, 16000000, 17, 391, 2, 12, 3.833333, 0.070900
153.33, 16000000, 18, 345, 2, 10, 3.833333, 0.070900
184.00, 16000000, 18, 414, 2, 12, 3.833333, 0.070900
184.00, 16000000, 7, 161, 2, 12, 3.833333, 0.070900
184.00, 16000000, 14, 322, 2, 12, 3.833333, 0.070900
199.38, 16000000, 13, 324, 2, 13, 3.834320, 0.071175
168.73, 16000000, 11, 232, 2, 11, 3.834711, 0.071284
214.77, 16000000, 13, 349, 2, 14, 3.835165, 0.071411
199.43, 16000000, 14, 349, 2, 13, 3.835165, 0.071411
153.41, 16000000, 17, 326, 2, 10, 3.835294, 0.071447
199.47, 16000000, 15, 374, 2, 13, 3.835897, 0.071616
168.80, 16000000, 10, 211, 2, 11, 3.836364, 0.071746
168.80, 16000000, 20, 422, 2, 11, 3.836364, 0.071746
153.45, 16000000, 11, 211, 2, 10, 3.836364, 0.071746
153.45, 16000000, 22, 422, 2, 10, 3.836364, 0.071746
199.50, 16000000, 16, 399, 2, 13, 3.836538, 0.071795
199.53, 16000000, 17, 424, 2, 13, 3.837104, 0.071953
168.84, 16000000, 19, 401, 2, 11, 3.837321, 0.072014
153.50, 16000000, 16, 307, 2, 10, 3.837500, 0.072064
153.52, 16000000, 21, 403, 2, 10, 3.838095, 0.072230
168.89, 16000000, 9, 190, 2, 11, 3.838384, 0.072311
168.89, 16000000, 18, 380, 2, 11, 3.838384, 0.072311
168.94, 16000000, 17, 359, 2, 11, 3.839572, 0.072643
153.60, 16000000, 5, 96, 2, 10, 3.840000, 0.072762
153.60, 16000000, 10, 192, 2, 10, 3.840000, 0.072762
153.60, 16000000, 15, 288, 2, 10, 3.840000, 0.072762
153.60, 16000000, 20, 384, 2, 10, 3.840000, 0.072762
169.00, 16000000, 8, 169, 2, 11, 3.840909, 0.073016
169.00, 16000000, 16, 338, 2, 11, 3.840909, 0.073016
153.68, 16000000, 19, 365, 2, 10, 3.842105, 0.073350
169.07, 16000000, 15, 317, 2, 11, 3.842424, 0.073439
184.44, 16000000, 18, 415, 2, 12, 3.842593, 0.073486
153.71, 16000000, 14, 269, 2, 10, 3.842857, 0.073560
184.47, 16000000, 17, 392, 2, 12, 3.843137, 0.073638
184.50, 16000000, 16, 369, 2, 12, 3.843750, 0.073810
169.14, 16000000, 7, 148, 2, 11, 3.844156, 0.073923
169.14, 16000000, 14, 296, 2, 11, 3.844156, 0.073923
153.78, 16000000, 9, 173, 2, 10, 3.844444, 0.074004
153.78, 16000000, 18, 346, 2, 10, 3.844444, 0.074004
184.53, 16000000, 15, 346, 2, 12, 3.844444, 0.074004
184.57, 16000000, 14, 323, 2, 12, 3.845238, 0.074225
169.20, 16000000, 20, 423, 2, 11, 3.845455, 0.074286
153.82, 16000000, 22, 423, 2, 10, 3.845455, 0.074286
200.00, 16000000, 2, 50, 2, 13, 3.846154, 0.074481
200.00, 16000000, 3, 75, 2, 13, 3.846154, 0.074481
200.00, 16000000, 4, 100, 2, 13, 3.846154, 0.074481
200.00, 16000000, 5, 125, 2, 13, 3.846154, 0.074481
200.00, 16000000, 6, 150, 2, 13, 3.846154, 0.074481
200.00, 16000000, 8, 200, 2, 13, 3.846154, 0.074481
200.00, 16000000, 9, 225, 2, 13, 3.846154, 0.074481
200.00, 16000000, 10, 250, 2, 13, 3.846154, 0.074481
200.00, 16000000, 11, 275, 2, 13, 3.846154, 0.074481
200.00, 16000000, 12, 300, 2, 13, 3.846154, 0.074481
169.23, 16000000, 13, 275, 2, 11, 3.846154, 0.074481
184.62, 16000000, 13, 300, 2, 12, 3.846154, 0.074481
200.00, 16000000, 13, 325, 2, 13, 3.846154, 0.074481
200.00, 16000000, 15, 375, 2, 13, 3.846154, 0.074481
200.00, 16000000, 16, 400, 2, 13, 3.846154, 0.074481
200.00, 16000000, 17, 425, 2, 13, 3.846154, 0.074481
153.85, 16000000, 13, 250, 2, 10, 3.846154, 0.074481
200.00, 16000000, 7, 175, 2, 13, 3.846154, 0.074481
200.00, 16000000, 14, 350, 2, 13, 3.846154, 0.074481
169.26, 16000000, 19, 402, 2, 11, 3.846890, 0.074687
153.88, 16000000, 17, 327, 2, 10, 3.847059, 0.074734
184.67, 16000000, 12, 277, 2, 12, 3.847222, 0.074780
153.90, 16000000, 21, 404, 2, 10, 3.847619, 0.074891
169.33, 16000000, 6, 127, 2, 11, 3.848485, 0.075132
184.73, 16000000, 11, 254, 2, 12, 3.848485, 0.075132
169.33, 16000000, 12, 254, 2, 11, 3.848485, 0.075132
169.33, 16000000, 18, 381, 2, 11, 3.848485, 0.075132
154.00, 16000000, 4, 77, 2, 10, 3.850000, 0.075556
154.00, 16000000, 8, 154, 2, 10, 3.850000, 0.075556
184.80, 16000000, 10, 231, 2, 12, 3.850000, 0.075556
154.00, 16000000, 12, 231, 2, 10, 3.850000, 0.075556
154.00, 16000000, 16, 308, 2, 10, 3.850000, 0.075556
154.00, 16000000, 20, 385, 2, 10, 3.850000, 0.075556
169.41, 16000000, 17, 360, 2, 11, 3.850267, 0.075630
169.45, 16000000, 11, 233, 2, 11, 3.851240, 0.075902
184.89, 16000000, 9, 208, 2, 12, 3.851852, 0.076073
184.89, 16000000, 18, 416, 2, 12, 3.851852, 0.076073
169.50, 16000000, 16, 339, 2, 11, 3.852273, 0.076191
154.11, 16000000, 19, 366, 2, 10, 3.852632, 0.076291
184.94, 16000000, 17, 393, 2, 12, 3.852941, 0.076377
154.13, 16000000, 15, 289, 2, 10, 3.853333, 0.076487
185.00, 16000000, 8, 185, 2, 12, 3.854167, 0.076720
185.00, 16000000, 16, 370, 2, 12, 3.854167, 0.076720
169.60, 16000000, 5, 106, 2, 11, 3.854545, 0.076826
169.60, 16000000, 10, 212, 2, 11, 3.854545, 0.076826
154.18, 16000000, 11, 212, 2, 10, 3.854545, 0.076826
169.60, 16000000, 15, 318, 2, 11, 3.854545, 0.076826
169.60, 16000000, 20, 424, 2, 11, 3.854545, 0.076826
154.18, 16000000, 22, 424, 2, 10, 3.854545, 0.076826
154.22, 16000000, 18, 347, 2, 10, 3.855556, 0.077108
185.07, 16000000, 15, 347, 2, 12, 3.855556, 0.077108
169.68, 16000000, 19, 403, 2, 11, 3.856459, 0.077360
154.29, 16000000, 21, 405, 2, 10, 3.857143, 0.077551
154.29, 16000000, 7, 135, 2, 10, 3.857143, 0.077551
154.29, 16000000, 14, 270, 2, 10, 3.857143, 0.077551
185.14, 16000000, 7, 162, 2, 12, 3.857143, 0.077551
169.71, 16000000, 14, 297, 2, 11, 3.857143, 0.077551
185.14, 16000000, 14, 324, 2, 12, 3.857143, 0.077551
169.78, 16000000, 9, 191, 2, 11, 3.858586, 0.077954
169.78, 16000000, 18, 382, 2, 11, 3.858586, 0.077954
154.35, 16000000, 17, 328, 2, 10, 3.858824, 0.078021
185.23, 16000000, 13, 301, 2, 12, 3.858974, 0.078063
154.40, 16000000, 10, 193, 2, 10, 3.860000, 0.078349
154.40, 16000000, 20, 386, 2, 10, 3.860000, 0.078349
169.85, 16000000, 13, 276, 2, 11, 3.860140, 0.078388
169.88, 16000000, 17, 361, 2, 11, 3.860963, 0.078618
185.33, 16000000, 6, 139, 2, 12, 3.861111, 0.078660
185.33, 16000000, 12, 278, 2, 12, 3.861111, 0.078660
185.33, 16000000, 18, 417, 2, 12, 3.861111, 0.078660
154.46, 16000000, 13, 251, 2, 10, 3.861538, 0.078779
154.50, 16000000, 16, 309, 2, 10, 3.862500, 0.079048
185.41, 16000000, 17, 394, 2, 12, 3.862745, 0.079116
154.53, 16000000, 19, 367, 2, 10, 3.863158, 0.079232
170.00, 16000000, 4, 85, 2, 11, 3.863636, 0.079365
170.00, 16000000, 8, 170, 2, 11, 3.863636, 0.079365
185.45, 16000000, 11, 255, 2, 12, 3.863636, 0.079365
170.00, 16000000, 12, 255, 2, 11, 3.863636, 0.079365
170.00, 16000000, 16, 340, 2, 11, 3.863636, 0.079365
170.00, 16000000, 20, 425, 2, 11, 3.863636, 0.079365
154.55, 16000000, 22, 425, 2, 10, 3.863636, 0.079365
185.50, 16000000, 16, 371, 2, 12, 3.864583, 0.079630
170.11, 16000000, 19, 404, 2, 11, 3.866029, 0.080034
154.67, 16000000, 3, 58, 2, 10, 3.866667, 0.080212
185.60, 16000000, 5, 116, 2, 12, 3.866667, 0.080212
154.67, 16000000, 6, 116, 2, 10, 3.866667, 0.080212
154.67, 16000000, 9, 174, 2, 10, 3.866667, 0.080212
185.60, 16000000, 10, 232, 2, 12, 3.866667, 0.080212
154.67, 16000000, 12, 232, 2, 10, 3.866667, 0.080212
185.60, 16000000, 15, 348, 2, 12, 3.866667, 0.080212
154.67, 16000000, 18, 348, 2, 10, 3.866667, 0.080212
154.67, 16000000, 21, 406, 2, 10, 3.866667, 0.080212
154.67, 16000000, 15, 290, 2, 10, 3.866667, 0.080212
170.13, 16000000, 15, 319, 2, 11, 3.866667, 0.080212
170.18, 16000000, 11, 234, 2, 11, 3.867769, 0.080520
170.22, 16000000, 18, 383, 2, 11, 3.868687, 0.080776
185.71, 16000000, 14, 325, 2, 12, 3.869048, 0.080877
154.80, 16000000, 20, 387, 2, 10, 3.870000, 0.081143
170.29, 16000000, 7, 149, 2, 11, 3.870130, 0.081179
170.29, 16000000, 14, 298, 2, 11, 3.870130, 0.081179
185.78, 16000000, 9, 209, 2, 12, 3.870370, 0.081246
185.78, 16000000, 18, 418, 2, 12, 3.870370, 0.081246
154.82, 16000000, 17, 329, 2, 10, 3.870588, 0.081307
154.86, 16000000, 14, 271, 2, 10, 3.871429, 0.081542
170.35, 16000000, 17, 362, 2, 11, 3.871658, 0.081606
185.85, 16000000, 13, 302, 2, 12, 3.871795, 0.081644
185.88, 16000000, 17, 395, 2, 12, 3.872549, 0.081855
154.91, 16000000, 11, 213, 2, 10, 3.872727, 0.081905
154.91, 16000000, 22, 426, 2, 10, 3.872727, 0.081905
170.40, 16000000, 10, 213, 2, 11, 3.872727, 0.081905
170.40, 16000000, 20, 426, 2, 11, 3.872727, 0.081905
154.95, 16000000, 19, 368, 2, 10, 3.873684, 0.082172
170.46, 16000000, 13, 277, 2, 11, 3.874126, 0.082296
186.00, 16000000, 4, 93, 2, 12, 3.875000, 0.082540
155.00, 16000000, 8, 155, 2, 10, 3.875000, 0.082540
186.00, 16000000, 8, 186, 2, 12, 3.875000, 0.082540
186.00, 16000000, 12, 279, 2, 12, 3.875000, 0.082540
155.00, 16000000, 16, 310, 2, 10, 3.875000, 0.082540
170.50, 16000000, 16, 341, 2, 11, 3.875000, 0.082540
186.00, 16000000, 16, 372, 2, 12, 3.875000, 0.082540
170.53, 16000000, 19, 405, 2, 11, 3.875598, 0.082707
